protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry name	Protein names	Length	Mass	Cross-reference (PaxDb)	Subcellular location [CC]	Function [CC]
YJR051W	-3	-1	0	630	0.708333333333333	-93713.9824716106	1.15465154159005e-08	1.30181869018345e-07	0.0886952653466162	YEL047C	metabolic		P21375	OSM1	Fumarate reductase 2 (FRDS2) (EC 1.3.1.6) (NADH-dependent fumarate reductase) (Osmotic sensitivity protein 1) (Soluble fumarate reductase, mitochondrial isozyme)	501	55,065	P21375;	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000269|PubMed:9587404}.	FUNCTION: Irreversibly catalyzes the reduction of fumarate to succinate. Together with the second isozyme of soluble fumarate reductase (FRD1), essential for anaerobic growth. Involved in maintaining redox balance during oxygen deficiency conditions. Reduction of fumarate is the main source of succinate during fermentation, and under anaerobic conditions, the formation of succinate is strictly required for the reoxidation of FADH(2). {ECO:0000269|PubMed:12949191, ECO:0000269|PubMed:17345583, ECO:0000269|PubMed:9587404, ECO:0000269|PubMed:9711846}.
YJR069C	-0.5	-1	0	632	0.708333333333333	-280065.159359291	3.86363639722038e-09	9.95508410140282e-07	0.00388106856543375		metabolic		P47119	HAM1	Inosine triphosphate pyrophosphatase (ITPase) (Inosine triphosphatase) (EC 3.6.1.9) (Hydroxylaminopurine sensitivity protein 1) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)	197	22,093	P47119;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03148, ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03148, ECO:0000269|PubMed:14562095}.	FUNCTION: Pyrophosphatase that hydrolyzes the non-canonical purine nucleotides inosine triphosphate (ITP), deoxyinosine triphosphate (dITP) as well as 2'-deoxy-N-6-hydroxylaminopurine triposphate (dHAPTP) and 5-bromodeoxyuridine 5'-triphosphate (BrdUTP) to their respective monophosphate derivatives. Xanthosine 5'-triphosphate (XTP) is also a potential substrate. The enzyme does not distinguish between the deoxy- and ribose forms. Probably excludes non-canonical purines from RNA and DNA precursor pools, thus preventing their incorporation into RNA and DNA and avoiding chromosomal lesions. {ECO:0000255|HAMAP-Rule:MF_03148, ECO:0000269|PubMed:17090528, ECO:0000269|PubMed:17899088, ECO:0000269|PubMed:9918490}.
YJR073C	-0.5	-1	0	633	0.708333072413392	-8.99556296666167	0.000120289146640545	7.73433457108988e-07	155.526174275125		metabolic		P05375	OPI3	Phosphatidyl-N-methylethanolamine N-methyltransferase (EC 2.1.1.17) (EC 2.1.1.71) (Overproducer of inositol protein 3) (Phospholipid methyltransferase) (PLMT)	206	23,150	P05375;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000255|HAMAP-Rule:MF_03216, ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03216}. Mitochondrion membrane {ECO:0000255|HAMAP-Rule:MF_03216, ECO:0000269|PubMed:14576278}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03216}.	FUNCTION: Catalyzes the second two steps of the methylation pathway of phosphatidylcholine biosynthesis, the SAM-dependent methylation of phosphatidylmonomethylethanolamine (PMME) to phosphatidyldimethylethanolamine (PDME) and of PDME to phosphatidylcholine (PC). Can also catalyze the first methylation reaction of PE to PMME in the absence of PE methyltransferase CHO2. {ECO:0000255|HAMAP-Rule:MF_03216, ECO:0000269|PubMed:2198947, ECO:0000269|PubMed:22001639, ECO:0000269|PubMed:2445736, ECO:0000269|PubMed:2670666, ECO:0000269|PubMed:2684666, ECO:0000269|PubMed:6337128, ECO:0000269|PubMed:6759124, ECO:0000269|PubMed:7047296}.
YJR095W	-0.5	-1	0	636	0.708333333333333	-1962.43521019783	5.51391423100689e-07	1.49326261521042e-07	3.69252814263344		metabolic		P33303	SFC1	Succinate/fumarate mitochondrial transporter (Regulator of acetyl-CoA synthase activity)	322	35,340	P33303;	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.	FUNCTION: Transports cytoplasmic succinate, derived from isocitrate by the action of isocitrate lyase in the cytosol, into the mitochondrial matrix in exchange for fumarate.
YJR105W	-0.5	-1	0	639	0.708333179747649	-6693.5790650275	1.61657782457592e-07	6.53781003967127e-06	0.0247265952171533		metabolic		P47143	ADO1	Adenosine kinase (EC 2.7.1.20)	340	36,372	P47143;	NaN	FUNCTION: ATP dependent phosphorylation of adenosine and other related nucleoside analogs to monophosphate derivatives. ADO1 does not play a major role in adenine utilization in yeast. Its physiological role could primarily be to recycle adenosine produced by the methyl cycle.
YJR109C	-0.5	-1	0	640	0.752652901733353	-68262.3685038934	1.98721982630591e-08	1.25778658742724e-05	0.00157993402550961		metabolic	Carbamoyl-phosphate synthase arginine-specific	P03965	CPA2	Carbamoyl-phosphate synthase arginine-specific large chain (EC 6.3.5.5) (Arginine-specific carbamoyl-phosphate synthetase, ammonia chain)	1118	123,915	P03965;	SUBCELLULAR LOCATION: Cytoplasm.	NaN
YJR121W	-3	-1	0	642	0.826866543797358	-1424.97810007683	1.4951068770191e-06	1.48847651708475e-05	0.100445446055631		metabolic	Mitochondrial proton-transporting ATP synthase complex	P00830	ATP2	ATP synthase subunit beta, mitochondrial (EC 7.1.2.2)	511	54,794	P00830;	SUBCELLULAR LOCATION: Mitochondrion. Mitochondrion inner membrane. Note=Peripheral membrane protein.	FUNCTION: Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core, and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. Subunits alpha and beta form the catalytic core in F(1). Rotation of the central stalk against the surrounding alpha(3)beta(3) subunits leads to hydrolysis of ATP in three separate catalytic sites on the beta subunits.
YJR131W	4	1	0	644	38.617246736197	61.6332416787229	7.42521011261614e-06	6.48037686216318e-07	11.4579912103099		Secretory		P32906	MNS1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase (EC 3.2.1.113) (ER alpha-1,2-mannosidase) (Man(9)-alpha-mannosidase)	549	63,057	P32906;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Single-pass type II membrane protein.	FUNCTION: Involved in glycoprotein quality control as it is important for the targeting of misfolded glycoproteins for degradation. It primarily trims a single alpha-1,2-linked mannose residue from Man(9)GlcNAc(2) to produce Man(8)GlcNAc(2), but at high enzyme concentrations it further trims the carbohydrates to Man(5)GlcNAc(2). {ECO:0000269|PubMed:12090241}.
YJR137C	-0.5	-1	0	646	0.781401386196136	-93136.3015222068	1.71272289989549e-08	1.2539577089267e-06	0.0136585379849968		metabolic	Sulfite reductase complex (NADPH)	P47169	MET5	Sulfite reductase [NADPH] subunit beta (EC 1.8.1.2) (Extracellular mutant protein 17)	1442	161,219	P47169;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.	FUNCTION: Catalyzes the reduction of sulfite to sulfide, one of several activities required for the biosynthesis of L-cysteine from sulfate.
YJR139C	-1	-1	0	647	0.85781189447608	-525.79017985212	5.11086563457502e-06	8.51925466370049e-06	0.599919339933785		metabolic		P31116	HOM6	Homoserine dehydrogenase (HDH) (EC 1.1.1.3)	359	38,502	P31116;	NaN	NaN
YJR143C	-0.5	-1	0	648	0.841205415269113	-262.567844404355	8.98699990068349e-06	3.47470723923964e-07	25.8640492044737		Secretory		P46971	PMT4	Dolichyl-phosphate-mannose--protein mannosyltransferase 4 (EC 2.4.1.109)	762	87,966	P46971;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:P33775}; Multi-pass membrane protein {ECO:0000255}.	FUNCTION: Protein O-mannosyltransferase involved in O-glycosylation which is essential for cell wall rigidity. Forms a homodimeric complex to transfer mannose from Dol-P-mannose to Ser or Thr residues on proteins. Specifically acts on secretory proteins with an ER-luminally oriented Ser/Thr-rich region flanked by a membrane anchor such as FUS1, AXL2, GAS1, KEX2, MID2, WSC1, WSC2, OPY2, PRM5, RAX2, or YNL176. {ECO:0000269|PubMed:10366591, ECO:0000269|PubMed:14673142, ECO:0000269|PubMed:17470820, ECO:0000269|PubMed:9184828}.
YJR148W	-0.5	-1	0	649	0.822114290130496	-3543.50885357916	5.81278058843183e-07	3.43641845423424e-06	0.169152292302165	YHR208W	metabolic		P47176	BAT2	Branched-chain-amino-acid aminotransferase, cytosolic (BCAT) (EC 2.6.1.42) (Protein TWT2)	376	41,625	P47176;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21267457}.	FUNCTION: Catalyzes the first reaction in the catabolism of the essential branched chain amino acids leucine, isoleucine, and valine. Catalyzes the formation of methionine from 2-keto-4-methylthiobutyrate (KMTB) in the methionine salvage pathway primarily using branched chain amino acids (leucine, isoleucine, and valine) as well as lysine and proline as the amino donors. Involved in cell cycle regulation. {ECO:0000269|PubMed:18625006, ECO:0000269|PubMed:21267457}.
YKL001C	-0.5	-1	0	657	0.781401386196136	-2185.78009170402	7.2979288737275e-07	9.03615326127333e-07	0.807636685956244		metabolic		Q02196	MET14	Adenylyl-sulfate kinase (EC 2.7.1.25) (ATP adenosine-5'-phosphosulfate 3'-phosphotransferase) (Adenosine-5'-phosphosulfate kinase) (APS kinase)	202	23,060	Q02196;	NaN	FUNCTION: Catalyzes the synthesis of activated sulfate.
YKL016C	-3	-1	0	660	0.826866543797358	-4274.93430023048	4.98368959006367e-07	1.60812897022661e-06	0.309906088524815		metabolic	Mitochondrial proton-transporting ATP synthase complex	P30902	ATP7	ATP synthase subunit d, mitochondrial	174	19,810	P30902;	SUBCELLULAR LOCATION: Mitochondrion. Mitochondrion inner membrane.	FUNCTION: Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core, and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. Part of the complex F(0) domain and the peripheric stalk, which acts as a stator to hold the catalytic alpha(3)beta(3) subcomplex and subunit a/ATP6 static relative to the rotary elements.
YKL024C	0	0.983516483516484	0	662	1.02283941320778	659854.203910356	2.80791869663096e-08	7.86834531860877e-07	0.0356862667172244		metabolic		P15700	URA6	Uridylate kinase (UK) (EC 2.7.4.14) (ATP:UMP phosphotransferase) (Deoxycytidylate kinase) (CK) (dCMP kinase) (Suppressor of cdc8 protein) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	204	22,933	P15700;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03172, ECO:0000269|PubMed:1333436, ECO:0000269|PubMed:8391780}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03172, ECO:0000269|PubMed:1333436, ECO:0000269|PubMed:8391780}. Note=Predominantly cytoplasmic. {ECO:0000255|HAMAP-Rule:MF_03172, ECO:0000269|PubMed:8391780}.	FUNCTION: Catalyzes the phosphorylation of pyrimidine nucleoside monophosphates at the expense of ATP. Plays an important role in de novo pyrimidine nucleotide biosynthesis. Has preference for UMP and dUMP as phosphate acceptors, but can also use CMP, dCMP, AMP, GMP, dGMP and dTMP. ATP and dATP are the best phosphate donors, but can also use GTP, dGTP, dCTP, and dTTP to some degree. {ECO:0000255|HAMAP-Rule:MF_03172, ECO:0000269|PubMed:1333436, ECO:0000269|PubMed:2172245, ECO:0000269|PubMed:8391780, ECO:0000269|Ref.8}.
YKL060C	-0.5	-1	0	667	0.808459123333259	-31.3283785148439	6.00230274498882e-05	0.00019664162759146	0.305240696921973		metabolic		P14540	FBA1	Fructose-bisphosphate aldolase (FBP aldolase) (FBPA) (EC 4.1.2.13) (Fructose-1,6-bisphosphate aldolase)	359	39,621	P14540;	NaN	FUNCTION: Catalyzes the aldol condensation of dihydroxyacetone phosphate (DHAP or glycerone-phosphate) with glyceraldehyde 3-phosphate (G3P) to form fructose 1,6-bisphosphate (FBP) in gluconeogenesis and the reverse reaction in glycolysis. {ECO:0000250}.
YKL067W	-0.5	-1	0	668	0.930056060752504	-465.483700051879	1.26829481996643e-05	1.7038509327401e-06	7.44369589848326		metabolic		P36010	YNK1	Nucleoside diphosphate kinase (NDK) (NDP kinase) (EC 2.7.4.6)	153	17,167	P36010;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12472466}. Mitochondrion intermembrane space {ECO:0000269|PubMed:12472466, ECO:0000269|PubMed:16823961, ECO:0000269|PubMed:22984289}. Note=Localizes predominantly to the cytoplasm. A small fraction is present in the mitochondrial intermembrane space.	FUNCTION: Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate (PubMed:5793714). Required for repair of UV radiation- and etoposide-induced DNA damage (PubMed:18983998). {ECO:0000269|PubMed:18983998, ECO:0000269|PubMed:5793714}.
YKL085W	-4	-1	0	671	0.806380201650134	-43098.6725247155	4.30493576960709e-08	4.11604438808001e-06	0.0104589148311279		metabolic		P17505	MDH1	Malate dehydrogenase, mitochondrial (EC 1.1.1.37)	334	35,650	P17505;	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:11502169}.	NaN
YKL094W	-0.5	-1	0	674	0.703497302381317	-189972.55262414	5.56625861329927e-09	5.22641915323648e-07	0.0106502338409891		metabolic		P28321	YJU3	Monoglyceride lipase (MGL) (EC 3.1.1.23) (Fatty acid ethyl ester hydrolase) (FAEE hydrolase) (Monoacylglycerol hydrolase) (MAG hydrolase) (MGH) (Monoacylglycerol lipase) (MAG lipase) (MAGL) (Serine hydrolase YJU3)	313	35,563	P28321;	SUBCELLULAR LOCATION: Lipid droplet {ECO:0000269|PubMed:10515935, ECO:0000269|PubMed:20554061, ECO:0000269|PubMed:21820081, ECO:0000269|PubMed:24868093}. Cytoplasm {ECO:0000269|PubMed:11914276}. Endoplasmic reticulum {ECO:0000269|PubMed:14562095}. Mitochondrion outer membrane {ECO:0000269|PubMed:16407407}. Note=Although the protein is identified in the cytoplasm, several membrane systems and lipid droplets, MGL activity is only measured in membrane fractions and lipid droplets. {ECO:0000269|PubMed:20554061}.	FUNCTION: Converts monoacylglycerides (MAG) to free fatty acids and glycerol (PubMed:20554061). Has a strong preference for monounsaturated monoglycerides (PubMed:26869448). Required for efficient degradation of MAG, short-lived intermediates of glycerolipid metabolism which may also function as lipid signaling molecules. Controls inactivation of the signaling lipid N-palmitoylethanolamine (PEA) (PubMed:19529773). Involved in fatty acid ethyl ester (FAEE) catabolism. FAEEs are non-oxidative metabolites of ethanol that are transiently incorporated into lipid droplets (LDs). Their mobilization by LD-resident FAEE hydrolases facilitates a controlled metabolism of these potentially toxic lipid metabolites (PubMed:27036938). {ECO:0000269|PubMed:19529773, ECO:0000269|PubMed:20554061, ECO:0000269|PubMed:26869448, ECO:0000269|PubMed:27036938}.
YKL120W	-0.5	-1	0	678	0.824002753645695	-1158.7693905714	1.80083904825268e-06	1.2539577089267e-06	1.43612422925656		metabolic		P32332	OAC1	Mitochondrial oxaloacetate transport protein (Mitochondrial carrier protein PMT)	324	35,153	P32332;	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	FUNCTION: Transports oxaloacetate and sulfate.
YKL127W	-3.5	-1	0	679	0.739597708937362	-5002.69671521513	2.52927612499351e-07	1.40711284894828e-06	0.17974934468717	YMR105C	metabolic		P33401	PGM1	Phosphoglucomutase 1 (PGM 1) (EC 5.4.2.2) (Glucose phosphomutase 1)	570	63,112	P33401;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.	FUNCTION: Minor phosphoglucomutase isozyme that catalyzes the interconversion of glucose 1-phosphate and glucose 6-phosphate (PubMed:5784209). Constitutes about 10-20% of the phosphoglucomutase activity in the cell (PubMed:14264884, PubMed:5231755). Key enzyme in hexose metabolism. The forward reaction is an essential step in the energy metabolism of galactose since the product of the galactose pathway enzymes in yeast is glucose 1-phosphate. The reverse reaction is an essential step for biosynthesis when carbon sources other than galactose are the energy source because glucose 1-phosphate is the starting point for the synthesis of UDP-glucose, which acts as a precursor for the synthesis of oligosaccharides and trehalose (PubMed:14264884). {ECO:0000269|PubMed:14264884, ECO:0000269|PubMed:5231755, ECO:0000269|PubMed:5784209}.
YKL165C	-0.5	-1	0	687	0.700611560170094	-26260.0565267904	3.97220760866478e-08	1.39754065269693e-07	0.284228412318405		Secretory		P36051	MCD4	GPI ethanolamine phosphate transferase 1 (EC 2.-.-.-) (Morphogenesis checkpoint-dependent protein 4) (Supersecretion of u-PA protein 21)	919	105,693	P36051;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein. Golgi apparatus membrane; Multi-pass membrane protein. Vacuole membrane; Multi-pass membrane protein.	FUNCTION: Ethanolamine phosphate transferase involved in glycosylphosphatidylinositol-anchor biosynthesis. Transfers ethanolamine phosphate to the first alpha-1,4-linked mannose of the glycosylphosphatidylinositol precursor of GPI-anchor. Ethanolamine phosphate on the alpha-1,4-linked mannose is essential for further mannosylation by GPI10 and is necessary for an efficient recognition of GPI lipids and GPI proteins by the GPI transamidase, for the efficient transport of GPI anchored proteins from endoplasmic reticulum to Golgi and for the physiological incorporation of ceramides into GPI anchors by lipid remodeling. Also involved in non-mitochondrial ATP movements across membrane and participates in Golgi and endoplasmic reticulum function, Also required for the incorporation of BGL2 into the cell wall. {ECO:0000269|PubMed:10069808, ECO:0000269|PubMed:10514566, ECO:0000269|PubMed:11470244, ECO:0000269|PubMed:12023081, ECO:0000269|PubMed:12807869, ECO:0000269|PubMed:16233801, ECO:0000269|PubMed:16704983}.
