protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry name	Protein names	Length	Mass	Cross-reference (PaxDb)	Subcellular location [CC]	Function [CC]
YJR069C	-0.5	-1	0	632	0.6375	-269693.425042564	3.86363639722038e-09	9.95508410140282e-07	0.00388106856543375		metabolic		P47119	HAM1	Inosine triphosphate pyrophosphatase (ITPase) (Inosine triphosphatase) (EC 3.6.1.9) (Hydroxylaminopurine sensitivity protein 1) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)	197	22,093	P47119;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03148, ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03148, ECO:0000269|PubMed:14562095}.	FUNCTION: Pyrophosphatase that hydrolyzes the non-canonical purine nucleotides inosine triphosphate (ITP), deoxyinosine triphosphate (dITP) as well as 2'-deoxy-N-6-hydroxylaminopurine triposphate (dHAPTP) and 5-bromodeoxyuridine 5'-triphosphate (BrdUTP) to their respective monophosphate derivatives. Xanthosine 5'-triphosphate (XTP) is also a potential substrate. The enzyme does not distinguish between the deoxy- and ribose forms. Probably excludes non-canonical purines from RNA and DNA precursor pools, thus preventing their incorporation into RNA and DNA and avoiding chromosomal lesions. {ECO:0000255|HAMAP-Rule:MF_03148, ECO:0000269|PubMed:17090528, ECO:0000269|PubMed:17899088, ECO:0000269|PubMed:9918490}.
YJR073C	-0.5	-1	0	633	0.637499849693249	-8.66268362193653	0.000120285665966772	7.73433457108988e-07	155.521673986521		metabolic		P05375	OPI3	Phosphatidyl-N-methylethanolamine N-methyltransferase (EC 2.1.1.17) (EC 2.1.1.71) (Overproducer of inositol protein 3) (Phospholipid methyltransferase) (PLMT)	206	23,150	P05375;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000255|HAMAP-Rule:MF_03216, ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03216}. Mitochondrion membrane {ECO:0000255|HAMAP-Rule:MF_03216, ECO:0000269|PubMed:14576278}; Multi-pass membrane protein {ECO:0000255|HAMAP-Rule:MF_03216}.	FUNCTION: Catalyzes the second two steps of the methylation pathway of phosphatidylcholine biosynthesis, the SAM-dependent methylation of phosphatidylmonomethylethanolamine (PMME) to phosphatidyldimethylethanolamine (PDME) and of PDME to phosphatidylcholine (PC). Can also catalyze the first methylation reaction of PE to PMME in the absence of PE methyltransferase CHO2. {ECO:0000255|HAMAP-Rule:MF_03216, ECO:0000269|PubMed:2198947, ECO:0000269|PubMed:22001639, ECO:0000269|PubMed:2445736, ECO:0000269|PubMed:2670666, ECO:0000269|PubMed:2684666, ECO:0000269|PubMed:6337128, ECO:0000269|PubMed:6759124, ECO:0000269|PubMed:7047296}.
YJR078W	-4.5	-1	0	635	0.6375	-622841.873011886	1.67297251234358e-09	1.01465280264298e-07	0.0164881278402405		metabolic		P47125	BNA2	Indoleamine 2,3-dioxygenase (IDO) (EC 1.13.11.52) (Biosynthesis of nicotinic acid protein 2)	453	50,775	P47125;	NaN	FUNCTION: Catalyzes the first step in tryptophan catabolism in order to supply de novo nicotinamide adenine dinucleotide (NAD(+)) via the kynurenine pathway. Plays a role in the cellular response to telomere uncapping. {ECO:0000269|PubMed:12062417, ECO:0000269|PubMed:12972620, ECO:0000269|PubMed:18828915, ECO:0000269|PubMed:21170645}.
YJR105W	-0.5	-1	0	639	0.637499911525777	-6445.80591332631	1.61655029009497e-07	6.53781003967127e-06	0.0247261740595976		metabolic		P47143	ADO1	Adenosine kinase (EC 2.7.1.20)	340	36,372	P47143;	NaN	FUNCTION: ATP dependent phosphorylation of adenosine and other related nucleoside analogs to monophosphate derivatives. ADO1 does not play a major role in adenine utilization in yeast. Its physiological role could primarily be to recycle adenosine produced by the methyl cycle.
YJR121W	-3	-1	0	642	0.00031128268624339	-5833.30068554773	2.83333332483333e-11	1.48847651708475e-05	1.90351227736031e-06		metabolic	Mitochondrial proton-transporting ATP synthase complex	P00830	ATP2	ATP synthase subunit beta, mitochondrial (EC 7.1.2.2)	511	54,794	P00830;	SUBCELLULAR LOCATION: Mitochondrion. Mitochondrion inner membrane. Note=Peripheral membrane protein.	FUNCTION: Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core, and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. Subunits alpha and beta form the catalytic core in F(1). Rotation of the central stalk against the surrounding alpha(3)beta(3) subunits leads to hydrolysis of ATP in three separate catalytic sites on the beta subunits.
YJR131W	4	1	0	644	6.12743682038182	91.0996292278824	7.76716852218521e-06	6.48037686216318e-07	11.985674116478		Secretory		P32906	MNS1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase (EC 3.2.1.113) (ER alpha-1,2-mannosidase) (Man(9)-alpha-mannosidase)	549	63,057	P32906;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Single-pass type II membrane protein.	FUNCTION: Involved in glycoprotein quality control as it is important for the targeting of misfolded glycoproteins for degradation. It primarily trims a single alpha-1,2-linked mannose residue from Man(9)GlcNAc(2) to produce Man(8)GlcNAc(2), but at high enzyme concentrations it further trims the carbohydrates to Man(5)GlcNAc(2). {ECO:0000269|PubMed:12090241}.
YJR139C	-4	-1	0	647	0.386724152606337	-2461.18657792397	1.53025213689511e-07	8.51925466370049e-06	0.0179622771862347		metabolic		P31116	HOM6	Homoserine dehydrogenase (HDH) (EC 1.1.1.3)	359	38,502	P31116;	NaN	NaN
YJR143C	1	1	0	648	1.10687008054719	427.841296944518	1.41183593866162e-05	3.47470723923964e-07	40.631795470935		Secretory		P46971	PMT4	Dolichyl-phosphate-mannose--protein mannosyltransferase 4 (EC 2.4.1.109)	762	87,966	P46971;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:P33775}; Multi-pass membrane protein {ECO:0000255}.	FUNCTION: Protein O-mannosyltransferase involved in O-glycosylation which is essential for cell wall rigidity. Forms a homodimeric complex to transfer mannose from Dol-P-mannose to Ser or Thr residues on proteins. Specifically acts on secretory proteins with an ER-luminally oriented Ser/Thr-rich region flanked by a membrane anchor such as FUS1, AXL2, GAS1, KEX2, MID2, WSC1, WSC2, OPY2, PRM5, RAX2, or YNL176. {ECO:0000269|PubMed:10366591, ECO:0000269|PubMed:14673142, ECO:0000269|PubMed:17470820, ECO:0000269|PubMed:9184828}.
YJR148W	-0.5	-1	0	649	0.547787042344669	-4508.35271920397	1.55633045465007e-07	3.43641845423424e-06	0.0452893172172444	YHR208W	metabolic		P47176	BAT2	Branched-chain-amino-acid aminotransferase, cytosolic (BCAT) (EC 2.6.1.42) (Protein TWT2)	376	41,625	P47176;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:21267457}.	FUNCTION: Catalyzes the first reaction in the catabolism of the essential branched chain amino acids leucine, isoleucine, and valine. Catalyzes the formation of methionine from 2-keto-4-methylthiobutyrate (KMTB) in the methionine salvage pathway primarily using branched chain amino acids (leucine, isoleucine, and valine) as well as lysine and proline as the amino donors. Involved in cell cycle regulation. {ECO:0000269|PubMed:18625006, ECO:0000269|PubMed:21267457}.
YKL016C	-3	-1	0	660	0.00031128268624339	-17499.9020566432	9.44444441611111e-12	1.60812897022661e-06	5.87293966526842e-06		metabolic	Mitochondrial proton-transporting ATP synthase complex	P30902	ATP7	ATP synthase subunit d, mitochondrial	174	19,810	P30902;	SUBCELLULAR LOCATION: Mitochondrion. Mitochondrion inner membrane.	FUNCTION: Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core, and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. Part of the complex F(0) domain and the peripheric stalk, which acts as a stator to hold the catalytic alpha(3)beta(3) subcomplex and subunit a/ATP6 static relative to the rotary elements.
YKL024C	-0.5	-1	0	662	0.897116929715754	-180091.266138222	2.84842388191576e-08	7.86834531860877e-07	0.03620105329108		metabolic		P15700	URA6	Uridylate kinase (UK) (EC 2.7.4.14) (ATP:UMP phosphotransferase) (Deoxycytidylate kinase) (CK) (dCMP kinase) (Suppressor of cdc8 protein) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	204	22,933	P15700;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03172, ECO:0000269|PubMed:1333436, ECO:0000269|PubMed:8391780}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03172, ECO:0000269|PubMed:1333436, ECO:0000269|PubMed:8391780}. Note=Predominantly cytoplasmic. {ECO:0000255|HAMAP-Rule:MF_03172, ECO:0000269|PubMed:8391780}.	FUNCTION: Catalyzes the phosphorylation of pyrimidine nucleoside monophosphates at the expense of ATP. Plays an important role in de novo pyrimidine nucleotide biosynthesis. Has preference for UMP and dUMP as phosphate acceptors, but can also use CMP, dCMP, AMP, GMP, dGMP and dTMP. ATP and dATP are the best phosphate donors, but can also use GTP, dGTP, dCTP, and dTTP to some degree. {ECO:0000255|HAMAP-Rule:MF_03172, ECO:0000269|PubMed:1333436, ECO:0000269|PubMed:2172245, ECO:0000269|PubMed:8391780, ECO:0000269|Ref.8}.
YKL029C	-4.5	-1	0	664	0.452599184308438	-21649.1154730818	2.22506259673634e-08	1.89529485776707e-06	0.0117399284212578		metabolic		P36013	MAE1	NAD-dependent malic enzyme, mitochondrial (NAD-ME) (EC 1.1.1.38)	669	74,376	P36013;	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:9603875}.	NaN
YKL060C	-0.5	-1	0	667	0.738909883678894	-29.7729076754286	5.59868903323047e-05	0.00019664162759146	0.284715352583546		metabolic		P14540	FBA1	Fructose-bisphosphate aldolase (FBP aldolase) (FBPA) (EC 4.1.2.13) (Fructose-1,6-bisphosphate aldolase)	359	39,621	P14540;	NaN	FUNCTION: Catalyzes the aldol condensation of dihydroxyacetone phosphate (DHAP or glycerone-phosphate) with glyceraldehyde 3-phosphate (G3P) to form fructose 1,6-bisphosphate (FBP) in gluconeogenesis and the reverse reaction in glycolysis. {ECO:0000250}.
YKL067W	-0.5	-1	0	668	0.887842532751812	-310.045650927454	1.45756949418163e-05	1.7038509327401e-06	8.55455994520364		metabolic		P36010	YNK1	Nucleoside diphosphate kinase (NDK) (NDP kinase) (EC 2.7.4.6)	153	17,167	P36010;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12472466}. Mitochondrion intermembrane space {ECO:0000269|PubMed:12472466, ECO:0000269|PubMed:16823961, ECO:0000269|PubMed:22984289}. Note=Localizes predominantly to the cytoplasm. A small fraction is present in the mitochondrial intermembrane space.	FUNCTION: Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate (PubMed:5793714). Required for repair of UV radiation- and etoposide-induced DNA damage (PubMed:18983998). {ECO:0000269|PubMed:18983998, ECO:0000269|PubMed:5793714}.
YKL085W	-4	-1	0	671	0.601020862673212	-48337.3541997548	1.84377742543028e-08	4.11604438808001e-06	0.00447948868279901		metabolic		P17505	MDH1	Malate dehydrogenase, mitochondrial (EC 1.1.1.37)	334	35,650	P17505;	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:11502169}.	NaN
YKL094W	-0.5	-1	0	674	0.631460085533341	-396687.649890713	2.56047896211767e-09	5.22641915323648e-07	0.00489910756685499		metabolic		P28321	YJU3	Monoglyceride lipase (MGL) (EC 3.1.1.23) (Fatty acid ethyl ester hydrolase) (FAEE hydrolase) (Monoacylglycerol hydrolase) (MAG hydrolase) (MGH) (Monoacylglycerol lipase) (MAG lipase) (MAGL) (Serine hydrolase YJU3)	313	35,563	P28321;	SUBCELLULAR LOCATION: Lipid droplet {ECO:0000269|PubMed:10515935, ECO:0000269|PubMed:20554061, ECO:0000269|PubMed:21820081, ECO:0000269|PubMed:24868093}. Cytoplasm {ECO:0000269|PubMed:11914276}. Endoplasmic reticulum {ECO:0000269|PubMed:14562095}. Mitochondrion outer membrane {ECO:0000269|PubMed:16407407}. Note=Although the protein is identified in the cytoplasm, several membrane systems and lipid droplets, MGL activity is only measured in membrane fractions and lipid droplets. {ECO:0000269|PubMed:20554061}.	FUNCTION: Converts monoacylglycerides (MAG) to free fatty acids and glycerol (PubMed:20554061). Has a strong preference for monounsaturated monoglycerides (PubMed:26869448). Required for efficient degradation of MAG, short-lived intermediates of glycerolipid metabolism which may also function as lipid signaling molecules. Controls inactivation of the signaling lipid N-palmitoylethanolamine (PEA) (PubMed:19529773). Involved in fatty acid ethyl ester (FAEE) catabolism. FAEEs are non-oxidative metabolites of ethanol that are transiently incorporated into lipid droplets (LDs). Their mobilization by LD-resident FAEE hydrolases facilitates a controlled metabolism of these potentially toxic lipid metabolites (PubMed:27036938). {ECO:0000269|PubMed:19529773, ECO:0000269|PubMed:20554061, ECO:0000269|PubMed:26869448, ECO:0000269|PubMed:27036938}.
YKL120W	-0.5	-1	0	678	0.654011589780707	-1539.70397247435	7.30096612535258e-07	1.2539577089267e-06	0.582233840374225		metabolic		P32332	OAC1	Mitochondrial oxaloacetate transport protein (Mitochondrial carrier protein PMT)	324	35,153	P32332;	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	FUNCTION: Transports oxaloacetate and sulfate.
YKL127W	-3.5	-1	0	679	0.664255392251836	-4625.37856849824	2.5342920952254e-07	1.40711284894828e-06	0.180105817178743	YMR105C	metabolic		P33401	PGM1	Phosphoglucomutase 1 (PGM 1) (EC 5.4.2.2) (Glucose phosphomutase 1)	570	63,112	P33401;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.	FUNCTION: Minor phosphoglucomutase isozyme that catalyzes the interconversion of glucose 1-phosphate and glucose 6-phosphate (PubMed:5784209). Constitutes about 10-20% of the phosphoglucomutase activity in the cell (PubMed:14264884, PubMed:5231755). Key enzyme in hexose metabolism. The forward reaction is an essential step in the energy metabolism of galactose since the product of the galactose pathway enzymes in yeast is glucose 1-phosphate. The reverse reaction is an essential step for biosynthesis when carbon sources other than galactose are the energy source because glucose 1-phosphate is the starting point for the synthesis of UDP-glucose, which acts as a precursor for the synthesis of oligosaccharides and trehalose (PubMed:14264884). {ECO:0000269|PubMed:14264884, ECO:0000269|PubMed:5231755, ECO:0000269|PubMed:5784209}.
YKL141W	-3.5	-1	0	682	0.6375	-110329129.716508	9.44444441611111e-12	1.33053527893749e-07	7.09822923572011e-05	YMR118C	metabolic	Mitochondrial respiratory chain complex II	P33421	SDH3	Succinate dehydrogenase [ubiquinone] cytochrome b subunit, mitochondrial	198	22,068	P33421;	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.	FUNCTION: Membrane-anchoring mono-heme cytochrome b subunit of succinate dehydrogenase (SDH) that is involved in system II of the mitochondrial electron transport chain and is responsible for transferring electrons from succinate to ubiquinone (coenzyme Q). SDH3 and SDH4 form the membrane dimer that anchors the catalytic dimer formed by SDH1 and SDH2 to the matrix surface of the mitochondrial inner membrane. Electrons originating from the catalytic dimer enter the membrane dimer for ubiquinone reduction.
YKL148C	-3.5	-1	0	684	0.6375	-110329129.716508	9.44444441611111e-12	1.12951915765917e-06	8.36147342173809e-06	YJL045W	metabolic	Mitochondrial respiratory chain complex II	Q00711	SDH1	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (FP)	640	70,229	Q00711;	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:11502169}; Peripheral membrane protein {ECO:0000269|PubMed:11502169}; Matrix side {ECO:0000269|PubMed:11502169}.	FUNCTION: Catalytic subunit of succinate dehydrogenase (SDH) that is involved in complex II of the mitochondrial electron transport chain and is responsible for transferring electrons from succinate to ubiquinone (coenzyme Q). SDH1 and SDH2 form the catalytic dimer. Electrons flow from succinate to the FAD bound to SDH1, and sequentially through the iron-sulfur clusters bound to SDH2 and enter the membrane dimer formed by SDH3 and SDH4.
YKL165C	-0.5	-1	0	687	0.62787526954928	-54754.9072155243	1.8272154999858e-08	1.39754065269693e-07	0.130745069666466		Secretory		P36051	MCD4	GPI ethanolamine phosphate transferase 1 (EC 2.-.-.-) (Morphogenesis checkpoint-dependent protein 4) (Supersecretion of u-PA protein 21)	919	105,693	P36051;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein. Golgi apparatus membrane; Multi-pass membrane protein. Vacuole membrane; Multi-pass membrane protein.	FUNCTION: Ethanolamine phosphate transferase involved in glycosylphosphatidylinositol-anchor biosynthesis. Transfers ethanolamine phosphate to the first alpha-1,4-linked mannose of the glycosylphosphatidylinositol precursor of GPI-anchor. Ethanolamine phosphate on the alpha-1,4-linked mannose is essential for further mannosylation by GPI10 and is necessary for an efficient recognition of GPI lipids and GPI proteins by the GPI transamidase, for the efficient transport of GPI anchored proteins from endoplasmic reticulum to Golgi and for the physiological incorporation of ceramides into GPI anchors by lipid remodeling. Also involved in non-mitochondrial ATP movements across membrane and participates in Golgi and endoplasmic reticulum function, Also required for the incorporation of BGL2 into the cell wall. {ECO:0000269|PubMed:10069808, ECO:0000269|PubMed:10514566, ECO:0000269|PubMed:11470244, ECO:0000269|PubMed:12023081, ECO:0000269|PubMed:12807869, ECO:0000269|PubMed:16233801, ECO:0000269|PubMed:16704983}.
