protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry name	Protein names	Length	Mass	Cross-reference (PaxDb)	Subcellular location [CC]	Function [CC]
YKL024C	-0.5	-1	0	662	0.760744976349253	-52459.7488191237	2.36497270592771e-08	7.86834531860877e-07	0.0300567986045873		metabolic		P15700	URA6	Uridylate kinase (UK) (EC 2.7.4.14) (ATP:UMP phosphotransferase) (Deoxycytidylate kinase) (CK) (dCMP kinase) (Suppressor of cdc8 protein) (Uridine monophosphate kinase) (UMP kinase) (UMPK)	204	22,933	P15700;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_03172, ECO:0000269|PubMed:1333436, ECO:0000269|PubMed:8391780}. Nucleus {ECO:0000255|HAMAP-Rule:MF_03172, ECO:0000269|PubMed:1333436, ECO:0000269|PubMed:8391780}. Note=Predominantly cytoplasmic. {ECO:0000255|HAMAP-Rule:MF_03172, ECO:0000269|PubMed:8391780}.	FUNCTION: Catalyzes the phosphorylation of pyrimidine nucleoside monophosphates at the expense of ATP. Plays an important role in de novo pyrimidine nucleotide biosynthesis. Has preference for UMP and dUMP as phosphate acceptors, but can also use CMP, dCMP, AMP, GMP, dGMP and dTMP. ATP and dATP are the best phosphate donors, but can also use GTP, dGTP, dCTP, and dTTP to some degree. {ECO:0000255|HAMAP-Rule:MF_03172, ECO:0000269|PubMed:1333436, ECO:0000269|PubMed:2172245, ECO:0000269|PubMed:8391780, ECO:0000269|Ref.8}.
YKL029C	-4.5	-1	0	664	0.268309825290354	-11305.8712630028	1.26789384648322e-08	1.89529485776707e-06	0.00668969179801913		metabolic		P36013	MAE1	NAD-dependent malic enzyme, mitochondrial (NAD-ME) (EC 1.1.1.38)	669	74,376	P36013;	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:14576278, ECO:0000269|PubMed:9603875}.	NaN
YKL060C	-0.5	-1	0	667	0.705611136467299	-17.6144296215751	5.31181849449744e-05	0.00019664162759146	0.270126857652603		metabolic		P14540	FBA1	Fructose-bisphosphate aldolase (FBP aldolase) (FBPA) (EC 4.1.2.13) (Fructose-1,6-bisphosphate aldolase)	359	39,621	P14540;	NaN	FUNCTION: Catalyzes the aldol condensation of dihydroxyacetone phosphate (DHAP or glycerone-phosphate) with glyceraldehyde 3-phosphate (G3P) to form fructose 1,6-bisphosphate (FBP) in gluconeogenesis and the reverse reaction in glycolysis. {ECO:0000250}.
YKL067W	-0.5	-1	0	668	0.807449950519282	-123.770853511487	1.30636728327956e-05	1.7038509327401e-06	7.66714539504164		metabolic		P36010	YNK1	Nucleoside diphosphate kinase (NDK) (NDP kinase) (EC 2.7.4.6)	153	17,167	P36010;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12472466}. Mitochondrion intermembrane space {ECO:0000269|PubMed:12472466, ECO:0000269|PubMed:16823961, ECO:0000269|PubMed:22984289}. Note=Localizes predominantly to the cytoplasm. A small fraction is present in the mitochondrial intermembrane space.	FUNCTION: Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate (PubMed:5793714). Required for repair of UV radiation- and etoposide-induced DNA damage (PubMed:18983998). {ECO:0000269|PubMed:18983998, ECO:0000269|PubMed:5793714}.
YKL085W	-4	-1	0	671	0.579711993026036	-30741.4705544485	1.76473418930858e-08	4.11604438808001e-06	0.00428745179332667		metabolic		P17505	MDH1	Malate dehydrogenase, mitochondrial (EC 1.1.1.37)	334	35,650	P17505;	SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000269|PubMed:11502169}.	NaN
YKL094W	-0.5	-1	0	674	0.631460085533341	-262220.461676985	2.56047896211767e-09	5.22641915323648e-07	0.00489910756685499		metabolic		P28321	YJU3	Monoglyceride lipase (MGL) (EC 3.1.1.23) (Fatty acid ethyl ester hydrolase) (FAEE hydrolase) (Monoacylglycerol hydrolase) (MAG hydrolase) (MGH) (Monoacylglycerol lipase) (MAG lipase) (MAGL) (Serine hydrolase YJU3)	313	35,563	P28321;	SUBCELLULAR LOCATION: Lipid droplet {ECO:0000269|PubMed:10515935, ECO:0000269|PubMed:20554061, ECO:0000269|PubMed:21820081, ECO:0000269|PubMed:24868093}. Cytoplasm {ECO:0000269|PubMed:11914276}. Endoplasmic reticulum {ECO:0000269|PubMed:14562095}. Mitochondrion outer membrane {ECO:0000269|PubMed:16407407}. Note=Although the protein is identified in the cytoplasm, several membrane systems and lipid droplets, MGL activity is only measured in membrane fractions and lipid droplets. {ECO:0000269|PubMed:20554061}.	FUNCTION: Converts monoacylglycerides (MAG) to free fatty acids and glycerol (PubMed:20554061). Has a strong preference for monounsaturated monoglycerides (PubMed:26869448). Required for efficient degradation of MAG, short-lived intermediates of glycerolipid metabolism which may also function as lipid signaling molecules. Controls inactivation of the signaling lipid N-palmitoylethanolamine (PEA) (PubMed:19529773). Involved in fatty acid ethyl ester (FAEE) catabolism. FAEEs are non-oxidative metabolites of ethanol that are transiently incorporated into lipid droplets (LDs). Their mobilization by LD-resident FAEE hydrolases facilitates a controlled metabolism of these potentially toxic lipid metabolites (PubMed:27036938). {ECO:0000269|PubMed:19529773, ECO:0000269|PubMed:20554061, ECO:0000269|PubMed:26869448, ECO:0000269|PubMed:27036938}.
YKL120W	-0.5	-1	0	678	0.53071766795801	-768.407343717007	5.78974756431411e-07	1.2539577089267e-06	0.461717929009721		metabolic		P32332	OAC1	Mitochondrial oxaloacetate transport protein (Mitochondrial carrier protein PMT)	324	35,153	P32332;	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	FUNCTION: Transports oxaloacetate and sulfate.
YKL141W	-3.5	-1	0	682	0.6375	-72933856.9305571	9.44444441611111e-12	1.33053527893749e-07	7.09822923572011e-05	YMR118C	metabolic	Mitochondrial respiratory chain complex II	P33421	SDH3	Succinate dehydrogenase [ubiquinone] cytochrome b subunit, mitochondrial	198	22,068	P33421;	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Multi-pass membrane protein.	FUNCTION: Membrane-anchoring mono-heme cytochrome b subunit of succinate dehydrogenase (SDH) that is involved in system II of the mitochondrial electron transport chain and is responsible for transferring electrons from succinate to ubiquinone (coenzyme Q). SDH3 and SDH4 form the membrane dimer that anchors the catalytic dimer formed by SDH1 and SDH2 to the matrix surface of the mitochondrial inner membrane. Electrons originating from the catalytic dimer enter the membrane dimer for ubiquinone reduction.
YKL148C	-3.5	-1	0	684	0.6375	-72933856.9305571	9.44444441611111e-12	1.12951915765917e-06	8.36147342173809e-06	YJL045W	metabolic	Mitochondrial respiratory chain complex II	Q00711	SDH1	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (FP)	640	70,229	Q00711;	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000269|PubMed:11502169}; Peripheral membrane protein {ECO:0000269|PubMed:11502169}; Matrix side {ECO:0000269|PubMed:11502169}.	FUNCTION: Catalytic subunit of succinate dehydrogenase (SDH) that is involved in complex II of the mitochondrial electron transport chain and is responsible for transferring electrons from succinate to ubiquinone (coenzyme Q). SDH1 and SDH2 form the catalytic dimer. Electrons flow from succinate to the FAD bound to SDH1, and sequentially through the iron-sulfur clusters bound to SDH2 and enter the membrane dimer formed by SDH3 and SDH4.
YKL165C	-0.5	-1	0	687	0.62787526954928	-36193.3553505122	1.8272154999858e-08	1.39754065269693e-07	0.130745069666466		Secretory		P36051	MCD4	GPI ethanolamine phosphate transferase 1 (EC 2.-.-.-) (Morphogenesis checkpoint-dependent protein 4) (Supersecretion of u-PA protein 21)	919	105,693	P36051;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein. Golgi apparatus membrane; Multi-pass membrane protein. Vacuole membrane; Multi-pass membrane protein.	FUNCTION: Ethanolamine phosphate transferase involved in glycosylphosphatidylinositol-anchor biosynthesis. Transfers ethanolamine phosphate to the first alpha-1,4-linked mannose of the glycosylphosphatidylinositol precursor of GPI-anchor. Ethanolamine phosphate on the alpha-1,4-linked mannose is essential for further mannosylation by GPI10 and is necessary for an efficient recognition of GPI lipids and GPI proteins by the GPI transamidase, for the efficient transport of GPI anchored proteins from endoplasmic reticulum to Golgi and for the physiological incorporation of ceramides into GPI anchors by lipid remodeling. Also involved in non-mitochondrial ATP movements across membrane and participates in Golgi and endoplasmic reticulum function, Also required for the incorporation of BGL2 into the cell wall. {ECO:0000269|PubMed:10069808, ECO:0000269|PubMed:10514566, ECO:0000269|PubMed:11470244, ECO:0000269|PubMed:12023081, ECO:0000269|PubMed:12807869, ECO:0000269|PubMed:16233801, ECO:0000269|PubMed:16704983}.
YKL181W	-0.5	-1	0	689	0.6375	-2750.31308759906	2.50451398038674e-07	2.26861051156968e-06	0.110398588370017		metabolic		P32895	PRS1	Ribose-phosphate pyrophosphokinase 1 (EC 2.7.6.1) (Phosphoribosyl pyrophosphate synthase 1)	427	47,047	P32895;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.	FUNCTION: 5-phosphoribose 1-diphosphate synthase involved in nucleotide, histidine, and tryptophan biosynthesis. Active in heteromultimeric complexes with other 5-phosphoribose 1-diphosphate synthases (PRS2, PRS3, PRS4 and PRS5). {ECO:0000269|PubMed:10212224, ECO:0000269|PubMed:15280369}.
YKL182W	-0.5	-1	0	690	0.637499287397297	-89.9919273463177	7.65421623204523e-06	1.84073333913439e-05	0.415824284230363		metabolic	Fatty-acyl-CoA synthase	P07149	FAS1	Fatty acid synthase subunit beta (EC 2.3.1.86) [Includes: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9); [Acyl-carrier-protein] acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] malonyltransferase (EC 2.3.1.39); S-acyl fatty acid synthase thioesterase (EC 3.1.2.14)]	2051	228,691	P07149;	NaN	FUNCTION: Fatty acid synthetase catalyzes the formation of long-chain fatty acids from acetyl-CoA, malonyl-CoA and NADPH. The beta subunit contains domains for: [acyl-carrier-protein] acetyltransferase and malonyltransferase, S-acyl fatty acid synthase thioesterase, enoyl-[acyl-carrier-protein] reductase, and 3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase.
YKL188C	-2.5	-1	0	692	0.637541031792714	-29351.7070368607	2.34718862422519e-08	2.39304906283722e-08	0.980835980622288		metabolic	Peroxisomal ABC transporter complex PXA1-PXA2	P34230	PXA2	Peroxisomal long-chain fatty acid import protein 1 (Peroxisomal ABC transporter 2)	853	97,126	P34230;	SUBCELLULAR LOCATION: Peroxisome membrane; Multi-pass membrane protein.	FUNCTION: Involved in the import of activated long-chain fatty acids from the cytosol to the peroxisomal matrix. {ECO:0000269|PubMed:8670886}.
YKR039W	-0.5	-1	0	704	0.637497228502634	-1239.02159990884	5.55931907784393e-07	6.08791681585788e-07	0.913172641150902		metabolic		P19145	GAP1	General amino-acid permease GAP1	602	65,656	P19145;	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:11352928, ECO:0000269|PubMed:11500494, ECO:0000269|PubMed:12417748, ECO:0000269|PubMed:12499351, ECO:0000269|PubMed:14523026, ECO:0000269|PubMed:15039776, ECO:0000269|PubMed:15707981, ECO:0000269|PubMed:21471002}; Multi-pass membrane protein {ECO:0000255}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:15707981}; Multi-pass membrane protein {ECO:0000255}. Note=Depending on nitrogen source, GAP1 is transported to the plasma membrane, where it functions for amino acid uptake, or to the vacuole, where it is degraded (PubMed:11500494, PubMed:11352928, PubMed:12499351, PubMed:12417748, PubMed:14523026, PubMed:15039776, PubMed:21471002). {ECO:0000269|PubMed:11352928, ECO:0000269|PubMed:11500494, ECO:0000269|PubMed:12417748, ECO:0000269|PubMed:12499351, ECO:0000269|PubMed:14523026, ECO:0000269|PubMed:15039776, ECO:0000269|PubMed:21471002}.	FUNCTION: General amino-acid permease involved in the uptake of all the naturally occurring L-amino-acids, related compounds such as ornithine and citrulline, some D-amino acids, toxic amino acid analogs such as azetidine-2-carboxylate, and the polyamines putrescine and spermidine (PubMed:5474888, PubMed:10467005, PubMed:10373490, PubMed:10953083, PubMed:14968425, PubMed:15707981). Senses its transport substrates to set an appropriate level of transporter activity at the cell surface (PubMed:21471002). Required for FLO11 expression and invasive growth (PubMed:22844449). {ECO:0000269|PubMed:10373490, ECO:0000269|PubMed:10467005, ECO:0000269|PubMed:10953083, ECO:0000269|PubMed:14968425, ECO:0000269|PubMed:15707981, ECO:0000269|PubMed:21471002, ECO:0000269|PubMed:22844449, ECO:0000269|PubMed:5474888}.
YKR058W	-0.5	-1	0	708	0.6375	-15899.2376316752	4.33240746374499e-08	1.7229953252428e-08	2.51446269196028	YJL137C	metabolic		P36143	GLG1	Glycogenin-1 (EC 2.4.1.186) (Glycogen synthesis initiator protein 1) (Glycogenin glucosyltransferase 1)	616	69,724	P36143;	NaN	FUNCTION: Self-glucosylating initiator of glycogen synthesis. Catalyzes the formation of a short alpha (1,4)-glucosyl chain covalently attached via a glucose 1-O-tyrosyl linkage to internal tyrosine residues. These chains act as primers for the elongation reaction catalyzed by glycogen synthase. Capable of transferring glucosyl residues to unbound acceptors such as free oligoglucans or oligoglucan derivatives. {ECO:0000269|PubMed:8524228, ECO:0000269|PubMed:8900126}.
YKR067W	-0.5	-1	0	711	0.637499114938581	-276.543487530828	2.49080957273833e-06	5.11155279822029e-07	4.87290197531671		metabolic		P36148	GPT2	Glycerol-3-phosphate O-acyltransferase 2 (G-3-P acyltransferase 2) (EC 2.3.1.15) (Dihydroxyacetone phosphate acyltransferase 2) (DHAP-AT 2) (EC 2.3.1.42) (Glycerol-3-phosphate / dihydroxyacetone phosphate acyltransferase 2)	743	83,645	P36148;	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	FUNCTION: G-3-P/dihydroxyacetone phosphate dual substrate-specific sn-1 acyltransferase. {ECO:0000269|PubMed:11544256}.
YKR089C	-0.5	-1	0	716	0.63750227903457	-186195.832102994	3.69947288310191e-09	1.11994696140782e-07	0.0330325721715565	YOR081C	metabolic		P36165	TGL4	Triacylglycerol lipase 4 (EC 3.1.1.3) (Lipase 4)	910	102,717	P36165;	SUBCELLULAR LOCATION: Lipid droplet {ECO:0000269|PubMed:16135509, ECO:0000269|PubMed:16267052, ECO:0000269|PubMed:19150427, ECO:0000269|PubMed:21820081, ECO:0000269|PubMed:24868093, ECO:0000269|PubMed:27170177}. Note=Partially retained in the endoplasmic reticulum in cells lacking triacylglycerols. {ECO:0000269|PubMed:27170177}.	FUNCTION: Lipid particle-localized triacylglycerol (TAG) lipase. The lipid droplet/particle is a lipid storage compartment which serves as a depot of energy and building blocks for membrane lipid biosynthesis. Involved in the mobilization of the non-polar storage lipids triacylglycerols (TAGs) from lipid particles by hydrolysis of TAGs, releasing and supplying specific fatty acids to the appropriate metabolic pathways (PubMed:16135509, PubMed:16267052). Also has steryl ester (SE) hydrolase and phospholipase A(2) (PLA(2)) activities, and catalyzes the acylation of lysophosphatidic acid (LPA) (PubMed:20332534). Contributes to early bud formation in late G1 phase of the cell cycle upon phosphorylation and activation by cyclin-dependent kinase 1 (Cdk1/CDC28) (PubMed:19150427). {ECO:0000269|PubMed:16135509, ECO:0000269|PubMed:16267052, ECO:0000269|PubMed:19150427, ECO:0000269|PubMed:20332534}.
YLL018C	-0.5	-1	0	722	0.777918954248129	-1276.73649073255	1.05668262526662e-06	6.09748901210923e-06	0.173297995809113		metabolic		P04802	DPS1	Aspartate--tRNA ligase, cytoplasmic (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS)	557	63,516	P04802;	SUBCELLULAR LOCATION: Cytoplasm.	NaN
YLL041C	-3.5	-1	0	726	0.6375	-72933856.9305571	9.44444441611111e-12	1.84743387651033e-06	5.11219618531137e-06		metabolic	Mitochondrial respiratory chain complex II	P21801	SDH2	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial (EC 1.3.5.1) (Iron-sulfur subunit of complex II) (Ip)	266	30,231	P21801;	SUBCELLULAR LOCATION: Mitochondrion inner membrane; Peripheral membrane protein; Matrix side.	FUNCTION: Subunit of succinate dehydrogenase (SDH) that is involved in complex II of the mitochondrial electron transport chain and is responsible for transferring electrons from succinate to ubiquinone (coenzyme Q). SDH1 and SDH2 form the catalytic dimer. Electrons flow from succinate to the FAD bound to SDH1, and sequentially through the iron-sulfur clusters bound to SDH2 and enter the membrane dimer formed by SDH3 and SDH4.
YLL052C	0	0.289285714285714	0.294889364761483	730	0.994246222241717	50.643691687265	1.1249160074828e-05	4.14476097683406e-09	2714.06726170748		metabolic		P0CD90	AQY2	Aquaporin-like protein 2 (Truncated aquaporin-2)	149	17,024	P0CD90;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}. Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.	FUNCTION: Water channel required to facilitate the transport of water across membranes. Involved in freeze tolerance, osmotolerance and cell flocculation in liquid cultures (By similarity). Is non-functional in most laboratory strains. {ECO:0000250}.
YLL058W	-0.5	-1	0	733	0.6375	-15389.0441101525	4.47603992101639e-08	1.45497383020503e-07	0.307637142888381		metabolic		Q12198	YLL058W	Putative cystathionine gamma-synthase YLL058W (EC 2.5.1.48) (O-succinylhomoserine (thiol)-lyase)	575	64,223	Q12198;	NaN	FUNCTION: Catalyzes the formation of L-cystathionine from O-succinyl-L-homoserine (OSHS) and L-cysteine, via a gamma-replacement reaction. In the absence of thiol, catalyzes gamma-elimination to form 2-oxobutanoate, succinate and ammonia (By similarity). {ECO:0000250}.
